id,condition,seed,prompt_hash,steps,completion_tokens,e2e_seconds,decoder_seconds,prefix_encoding_seconds,sensitivity_update_seconds,repeat,mode
ruler4k/ruler_4096_niah_single_1_p0351,T_s70,42,4c5f87a7a4649fc38d57467051741d7abc30a788413f42f212337c9144556fb0,6,"[100, 45518, 107, 101, 818, 2803, 15236, 1548, 573, 40581, 547, 236772, 1399, 1583, 6950, 528, 506, 1816, 563, 236743, 236778, 236825, 236810, 236828, 236770, 236800, 236810, 236761, 106]",0.7597465571016073,,,,1,e2e
ruler4k/ruler_4096_niah_single_2_p0418,T_s70,42,0c0970c55b901cac5e827bbc91c518ef9b6dd44decf09886a0e87b506488da09,5,"[100, 45518, 107, 101, 818, 2803, 15236, 1548, 573, 151329, 236772, 236753, 796, 665, 6950, 528, 506, 1816, 563, 5213, 236825, 236825, 236819, 236800, 236832, 236770, 236770, 84750, 1]",0.6344141359440982,,,,1,e2e
ruler4k/ruler_4096_niah_single_2_p0418,T_s70,42,0c0970c55b901cac5e827bbc91c518ef9b6dd44decf09886a0e87b506488da09,5,"[100, 45518, 107, 101, 818, 2803, 15236, 1548, 573, 151329, 236772, 236753, 796, 665, 6950, 528, 506, 1816, 563, 5213, 236825, 236825, 236819, 236800, 236832, 236770, 236770, 84750, 1]",0.6322447711136192,0.35035037994384766,0.20980230712890624,0.008899776009842753,1,profile
ruler4k/ruler_4096_niah_single_2_p0417,T_s70,42,9c24e81e63ccf9b37fd55a283a9de43b4cf8bdb8eca9700fd8780a44838a5b8a,5,"[100, 45518, 107, 101, 818, 2803, 15236, 1548, 573, 26419, 236772, 7368, 6950, 528, 506, 1816, 563, 5213, 236812, 236770, 236810, 236770, 236810, 236810, 236778, 84750, 1]",0.6879569599404931,,,,1,e2e
ruler4k/ruler_4096_niah_single_2_p0405,T_s70,42,12e3b643f0882dc1dd9c6bbbade302379bb4a2ca908d8d752366227d34af9c43,6,"[100, 45518, 107, 101, 818, 2803, 15236, 1548, 573, 6369, 236772, 716, 236772, 46208, 6950, 528, 506, 1816, 563, 5213, 236828, 236825, 236819, 236825, 236825, 236825, 236771, 84750, 1]",0.7089093988761306,,,,1,e2e
ruler4k/ruler_4096_niah_single_2_p0433,T_s70,42,e68d45a10f3b6a2f2b432fee6387943942b3fc79e87860c551174e708fd6f712,4,"[100, 45518, 107, 101, 818, 2803, 15236, 1548, 573, 51976, 236772, 31765, 6950, 528, 506, 1816, 563, 5213, 236828, 236812, 236771, 236825, 236825, 236825, 236812, 84750, 106]",0.6095879131462425,,,,1,e2e
ruler4k/ruler_4096_niah_single_2_p0426,T_s70,42,e19912aa9fc527c02b94c5a6f9bd25b4a3b8860c0cf543acb7b2a6752625b655,6,"[100, 45518, 107, 101, 818, 2803, 15236, 1548, 573, 23186, 236772, 2658, 6950, 528, 506, 1816, 563, 5213, 236832, 236828, 236819, 236812, 236828, 236819, 236828, 84750, 1]",0.7625993799883872,,,,1,e2e
ruler4k/ruler_4096_niah_single_2_p0400,T_s70,42,23a78905359fae6c5b256969d7d7956bcac6bfedc6d6ba72c84e35f9e3c2b9d7,5,"[100, 45518, 107, 101, 818, 2803, 15236, 1548, 573, 154261, 236772, 236759, 8364, 563, 236743, 236832, 236771, 236771, 236832, 236778, 236771, 236828, 236761, 1]",0.6416402091272175,,,,1,e2e
ruler4k/ruler_4096_niah_single_2_p0429,T_s70,42,e6ae2e08b0022a1ab48df4a5249081768fbb7e281ae068e82284f6fdf1918129,5,"[100, 45518, 107, 101, 818, 2803, 15236, 1548, 573, 97224, 236772, 62929, 6950, 528, 506, 1816, 563, 5213, 236770, 236819, 236778, 236800, 236778, 236810, 236825, 84750, 1]",0.6288144660647959,,,,1,e2e
ruler4k/ruler_4096_niah_single_2_p0421,T_s70,42,35c2242668136cab280c6ec7c44248b6367ca3811041a841fc98747095cb0852,5,"[100, 45518, 107, 101, 818, 2803, 15236, 1548, 573, 9245, 236772, 188380, 6950, 528, 506, 1816, 563, 5213, 236778, 236828, 236778, 236832, 236800, 236825, 236825, 84750, 1]",0.6862748260609806,,,,1,e2e
ruler4k/ruler_4096_niah_single_2_p0428,T_s70,42,54ec3d0c7373a71a8c2ea1b0ed51bd6800842bd574fa81ac644aede61ff7173b,5,"[100, 45518, 107, 101, 818, 2803, 15236, 1548, 573, 9813, 236772, 22111, 6950, 528, 506, 1816, 563, 5213, 236770, 236778, 236770, 236770, 236810, 236819, 236810, 84750, 1]",0.6283230038825423,,,,1,e2e
ruler4k/ruler_4096_niah_single_2_p0437,T_s70,42,6064a204397272c101337e8220e155be0f35a2273bae28924392d42a2944d742,5,"[100, 45518, 107, 101, 818, 2803, 15236, 1548, 573, 71086, 236772, 53209, 6950, 528, 506, 1816, 563, 5213, 236810, 236800, 236832, 236770, 236812, 236800, 236825, 84750, 1]",0.6863142850343138,,,,1,e2e
ruler4k/ruler_4096_niah_single_3_p0468,T_s70,42,c3af63f11f27389ecd37df152d67c64d30cd233b8f5c795f95992f10b44cef78,4,"[100, 45518, 107, 101, 818, 2803, 15236, 53817, 573, 10293, 236772, 16718, 2168, 1940, 563, 517, 10676, 1050, 236770, 236832, 236746, 236772, 16652, 236812, 236771, 236772, 236812, 236828, 236771, 236753, 236772, 16133, 236812, 236772, 236755, 236770, 236825, 236828, 236828, 236753, 236812, 236812, 236810, 236771, 236828, 236828, 236761, 1]",0.5537479189224541,,,,1,e2e
ruler4k/ruler_4096_niah_single_3_p0468,T_s70,42,c3af63f11f27389ecd37df152d67c64d30cd233b8f5c795f95992f10b44cef78,4,"[100, 45518, 107, 101, 818, 2803, 15236, 53817, 573, 10293, 236772, 16718, 2168, 1940, 563, 517, 10676, 1050, 236770, 236832, 236746, 236772, 16652, 236812, 236771, 236772, 236812, 236828, 236771, 236753, 236772, 16133, 236812, 236772, 236755, 236770, 236825, 236828, 236828, 236753, 236812, 236812, 236810, 236771, 236828, 236828, 236761, 1]",0.5544065390713513,0.2804139862060547,0.20946768188476564,0.007123776040971279,1,profile
ruler4k/ruler_4096_niah_single_3_p0488,T_s70,42,56211e5bbb129174027e38ed20ea8a6fc6e73bea003e9590298b4044bfc46cae,5,"[100, 45518, 101, 818, 2803, 15236, 53817, 573, 21150, 12151, 236772, 23721, 6950, 528, 506, 1816, 563, 236743, 236828, 236771, 236763, 236770, 236812, 236810, 236746, 236812, 236772, 236812, 236825, 236770, 236746, 236772, 236812, 236763, 236778, 236744, 236772, 236763, 236770, 236819, 236753, 236772, 236770, 236828, 37486, 236810, 236771, 236810, 552, 236812, 236770, 236761, 106]",0.6769700138829648,,,,1,e2e
ruler4k/ruler_4096_niah_single_3_p0475,T_s70,42,7e9be5b0cbcf1dcbc00b2d27562173289648f82c0d9afa6be2663e5c09047119,7,"[100, 45518, 107, 101, 818, 2803, 15236, 53817, 573, 55384, 236772, 98118, 6950, 528, 506, 1816, 563, 236743, 236832, 236819, 196731, 236825, 236755, 236800, 236772, 236810, 236819, 236812, 236771, 236772, 236812, 236763, 236770, 236763, 236772, 236828, 236812, 236819, 236819, 236772, 236753, 236812, 236819, 236800, 236778, 236760, 236770, 236770, 236800, 236755, 236825, 236753, 236761, 1]",0.8418349269777536,,,,1,e2e
ruler4k/ruler_4096_niah_single_3_p0480,T_s70,42,8497f42fbfcb5ecb8b8a1bbac254b56627c0acd6a69feee34c318dcfd422f2b9,8,"[100, 45518, 107, 101, 818, 2803, 15236, 53817, 573, 75590, 236772, 85864, 567, 6950, 528, 506, 1816, 563, 545, 236771, 236825, 236771, 236755, 236800, 236771, 236812, 236772, 236760, 236825, 1641, 236772, 236812, 236828, 236810, 236760, 236772, 236828, 236819, 236825, 236746, 236772, 236810, 236832, 236825, 236746, 236828, 236828, 236810, 236828, 236825, 11038, 236832, 236761, 106]",0.9032336350064725,,,,1,e2e
ruler4k/ruler_4096_niah_single_3_p0451,T_s70,42,744f1a24096d7c51556722f87836779c8e1e172f920002ee79d5ba00fd2693be,5,"[100, 45518, 107, 101, 818, 2803, 15236, 53817, 573, 82865, 236772, 236763, 4066, 563, 545, 236828, 236825, 236832, 236825, 236825, 236744, 236771, 236772, 236770, 236746, 236825, 236810, 236772, 236812, 236753, 236828, 236753, 236772, 236746, 236825, 236760, 236832, 236772, 236812, 236778, 236770, 26864, 236812, 236763, 236825, 236825, 236800, 236760, 236761, 106]",0.6768435318954289,,,,1,e2e
ruler4k/ruler_4096_niah_single_3_p0493,T_s70,42,206b9337b07a90a72a6663a468f70081366e428ce603582cde0b5f8e6074b221,5,"[100, 45518, 107, 101, 818, 2803, 15236, 53817, 573, 184870, 236772, 16213, 6950, 528, 506, 1816, 563, 517, 236825, 236770, 236800, 236753, 236832, 236778, 236771, 236772, 236778, 2692, 236800, 236772, 236812, 1794, 236819, 236772, 236828, 236770, 236828, 236755, 236772, 236770, 236760, 10676, 236778, 236753, 236810, 236778, 236825, 236810, 236771, 236771, 236761, 106]",0.6265203459188342,,,,1,e2e
ruler4k/ruler_4096_niah_single_3_p0495,T_s70,42,65b164e9cb3f7277ed3185e5fadd121041b09ee6ccf2a688351bde02a9bd5299,9,"[100, 45518, 107, 101, 818, 2803, 15236, 53817, 573, 186795, 236772, 177627, 563, 7295, 236800, 236760, 236771, 236825, 236770, 236810, 236772, 236744, 236800, 7589, 236772, 236812, 236828, 236812, 236832, 236772, 236828, 236810, 236800, 236819, 236772, 236812, 236819, 236810, 1553, 236770, 236763, 236828, 236832, 236760, 236825, 236778, 236761, 1]",0.9910117350518703,,,,1,e2e
ruler4k/ruler_4096_niah_single_3_p0477,T_s70,42,ec8175b5f240daa35661b164849eb91484c7c48b1500f8b887fe7355e3dd8f9f,5,"[100, 45518, 107, 101, 818, 2803, 15236, 53817, 573, 37653, 236772, 595, 3074, 6950, 528, 506, 1816, 563, 513, 236825, 236800, 236770, 236812, 236812, 236770, 236755, 236772, 236763, 236778, 893, 236772, 236812, 236812, 236812, 236812, 236772, 596, 236770, 236825, 236772, 736, 18708, 236778, 1926, 236825, 236819, 236760, 17027, 236761, 106]",0.6364146401174366,,,,1,e2e
ruler4k/ruler_4096_niah_single_3_p0491,T_s70,42,afbd45c86baed29f525f8652ca4a7afef5e5d0fcea1c22e486b3ab190c141d36,6,"[100, 45518, 107, 101, 818, 2803, 15236, 53817, 573, 48718, 236772, 120669, 6950, 528, 506, 1816, 563, 236743, 236819, 236746, 236778, 1172, 236800, 236810, 236832, 236772, 236778, 236812, 236812, 236755, 236772, 236812, 3405, 236819, 236772, 236828, 1650, 236800, 236772, 236810, 236812, 596, 1050, 236763, 236828, 236771, 236828, 236812, 236760, 236761, 1]",0.7126989811658859,,,,1,e2e
ruler4k/ruler_4096_niah_single_3_p0464,T_s70,42,0def02e1833e5105697c667982c3db6b74fc599b3a23c1a1632eaed4930b203f,7,"[100, 45518, 107, 101, 818, 2803, 15236, 53817, 573, 19833, 236772, 24760, 34784, 6950, 528, 506, 1816, 563, 236743, 236832, 236819, 236771, 236770, 236832, 736, 236832, 236772, 236778, 236819, 236778, 236825, 236772, 236812, 236778, 236828, 236744, 236772, 236819, 236825, 236778, 236832, 236772, 236746, 236832, 236770, 236832, 236812, 1794, 236778, 236771, 236771, 17027, 236761, 106]",0.8264787408988923,,,,1,e2e
ruler4k/ruler_4096_niah_multikey_1_p0143,T_s70,42,a4136de5f5df6c5da1bb8626f811a0e2c6c451efcb0a58778889c84d78779bb1,7,"[100, 45518, 107, 101, 818, 2803, 15236, 1548, 573, 31295, 236772, 2230, 1553, 1249, 6950, 528, 506, 1816, 563, 5213, 236828, 236819, 236812, 236825, 236778, 236800, 236778, 84750, 1]",0.7803906688932329,,,,1,e2e
ruler4k/ruler_4096_niah_multikey_1_p0143,T_s70,42,a4136de5f5df6c5da1bb8626f811a0e2c6c451efcb0a58778889c84d78779bb1,7,"[100, 45518, 107, 101, 818, 2803, 15236, 1548, 573, 31295, 236772, 2230, 1553, 1249, 6950, 528, 506, 1816, 563, 5213, 236828, 236819, 236812, 236825, 236778, 236800, 236778, 84750, 1]",0.7809403620194644,0.4840718765258789,0.20960780334472656,0.012455072032287717,1,profile
ruler4k/ruler_4096_niah_multikey_1_p0130,T_s70,42,81ad2a12d9f42eb8553575cad78177b9d8e054a36587177d53e9bb832992d744,5,"[100, 45518, 107, 101, 818, 2803, 15236, 1548, 573, 40619, 236772, 204830, 6950, 528, 506, 1816, 563, 5213, 236810, 236810, 236828, 236825, 236828, 236812, 236778, 84750, 1]",0.6239599369000643,,,,1,e2e
ruler4k/ruler_4096_niah_multikey_1_p0104,T_s70,42,5949da444aa40e059027de62e9846fe4bf01d0b982dc634c685e4523057dec47,6,"[100, 45518, 107, 101, 818, 2803, 15236, 1548, 573, 111837, 236772, 69069, 6950, 528, 506, 1816, 563, 5213, 236778, 236832, 236771, 236832, 236825, 236819, 236825, 84750, 1]",0.7114187490660697,,,,1,e2e
ruler4k/ruler_4096_niah_multikey_1_p0140,T_s70,42,0dac50fb3c9a7cf274d390fc33deaaef863304b2b8cc58c26426b01b34360acd,7,"[100, 45518, 107, 101, 818, 2803, 15236, 1548, 573, 11449, 236772, 236763, 883, 824, 563, 5213, 236770, 236819, 236800, 236812, 236812, 236778, 236771, 84750, 1]",0.7901961689349264,,,,1,e2e
ruler4k/ruler_4096_niah_multikey_1_p0109,T_s70,42,eb29119b567c1acfc3fddd7dc23d99e3d07a451df1e9340863c41ab76fec8279,6,"[100, 45518, 107, 101, 818, 2803, 15236, 1548, 573, 110484, 524, 236772, 187457, 1229, 6950, 528, 506, 1816, 563, 5213, 236770, 236819, 236825, 236832, 236828, 236778, 236770, 84750, 1]",0.7030366498511285,,,,1,e2e
ruler4k/ruler_4096_niah_multikey_1_p0112,T_s70,42,64a2a5358813d7cc70dee30933034b553e8ff4289fc2abfa2c0cac0577bd9869,7,"[100, 45518, 107, 101, 818, 2803, 15236, 1548, 573, 704, 139430, 236772, 53801, 563, 5213, 236770, 236812, 236828, 236810, 236819, 236812, 236770, 84750, 1]",0.7902634141501039,,,,1,e2e
ruler4k/ruler_4096_niah_multikey_1_p0110,T_s70,42,0e985d0395cfd78473b765322e48855d9338f4292cc653dc4921ddd64e7aa6aa,7,"[100, 45518, 107, 101, 818, 2803, 15236, 1548, 573, 43695, 2003, 236772, 129676, 6950, 528, 506, 1816, 563, 5213, 236800, 236828, 236825, 236810, 236810, 236810, 236819, 84750, 1]",0.779651131015271,,,,1,e2e
ruler4k/ruler_4096_niah_multikey_1_p0115,T_s70,42,eb7e20f6e8cd8787f1bdc6806bf396684517cb30e9a27351d0804cd4226948a7,5,"[100, 45518, 107, 101, 818, 2803, 15236, 1548, 573, 37253, 236772, 117802, 522, 6950, 528, 506, 1816, 563, 5213, 236800, 236832, 236800, 236800, 236800, 236812, 236828, 84750, 1]",0.6381304929964244,,,,1,e2e
ruler4k/ruler_4096_niah_multikey_1_p0124,T_s70,42,813f07f91b5e61c369a986a6e0af49e8d31e8f836d6b80546513c9d17c4a822d,5,"[100, 45518, 107, 101, 818, 2803, 15236, 1548, 573, 21608, 236772, 120669, 6950, 528, 506, 1816, 563, 5213, 236770, 236812, 236770, 236800, 236800, 236770, 236771, 84750, 1]",0.6232038538437337,,,,1,e2e
ruler4k/ruler_4096_niah_multikey_1_p0138,T_s70,42,7458699c703be6ff351e77d62d5262b50c1c149ddc8ff259fe40054e25393e9d,7,"[100, 45518, 107, 101, 818, 2803, 15236, 1548, 573, 26419, 236772, 548, 21669, 658, 6950, 528, 506, 1816, 563, 5213, 236810, 236828, 236832, 236800, 236810, 236810, 236778, 84750, 1]",0.7804435100406408,,,,1,e2e
ruler4k/ruler_4096_niah_multikey_2_p0155,T_s70,42,89c401d63e557be37a2c9112dd8f8a9a5b86a1a4ddfef2bb152e3d3624581de6,5,"[100, 45518, 107, 101, 818, 2803, 15236, 1548, 573, 17462, 236772, 85005, 638, 563, 236743, 236800, 236832, 236771, 236819, 236832, 236810, 236810, 236761, 1]",0.6779768180567771,,,,1,e2e
ruler4k/ruler_4096_niah_multikey_2_p0155,T_s70,42,89c401d63e557be37a2c9112dd8f8a9a5b86a1a4ddfef2bb152e3d3624581de6,5,"[100, 45518, 107, 101, 818, 2803, 15236, 1548, 573, 17462, 236772, 85005, 638, 563, 236743, 236800, 236832, 236771, 236819, 236832, 236810, 236810, 236761, 1]",0.6789011349901557,0.3483117065429687,0.2565321960449219,0.008919680027291179,1,profile
ruler4k/ruler_4096_niah_multikey_2_p0187,T_s70,42,b2b7c440a1d1925f2db27831d670136208061acf4309c804e48710e2e2b096ba,5,"[100, 45518, 107, 101, 818, 2803, 15236, 1548, 573, 205781, 236772, 79773, 563, 236743, 236778, 236828, 236771, 236800, 236825, 236810, 236810, 236761, 1]",0.6620058761909604,,,,1,e2e
ruler4k/ruler_4096_niah_multikey_2_p0199,T_s70,42,113cceb69e7cad1008b8faca879924601c4493030f01c185a0c143d1e35b5dec,5,"[100, 45518, 107, 101, 818, 2803, 15236, 1548, 573, 17524, 19256, 236772, 29345, 563, 236743, 236812, 236828, 236771, 236810, 236800, 236812, 236812, 236761, 1]",0.6381135610863566,,,,1,e2e
ruler4k/ruler_4096_niah_multikey_2_p0172,T_s70,42,299c5ce6f3b0ebeed623c66095efe93c8d28ff455696651e7a173c70f736ed2b,5,"[100, 45518, 107, 101, 818, 2803, 15236, 1548, 573, 5497, 236772, 214889, 563, 236743, 236832, 236812, 236819, 236778, 236770, 236778, 236771, 236761, 1]",0.6737996500451118,,,,1,e2e
ruler4k/ruler_4096_niah_multikey_2_p0160,T_s70,42,3652c8d513a6b1df9c2e8e3b8ed23eb74cdf168726c457745e5244234b8ac1da,6,"[100, 45518, 107, 101, 818, 2803, 15236, 1548, 573, 21150, 12151, 236772, 17911, 586, 1934, 563, 236743, 236819, 236771, 236825, 236770, 236771, 236800, 236819, 236761, 1]",0.7560718699824065,,,,1,e2e
ruler4k/ruler_4096_niah_multikey_2_p0192,T_s70,42,263394c74e36959c503d578504af247e8f4cf5cb7580ad67bfb1f10c4be191d4,5,"[100, 45518, 107, 101, 818, 15236, 1548, 573, 11557, 66632, 236772, 202838, 563, 236743, 236819, 236825, 236819, 236828, 236771, 236832, 236778, 236761, 1]",0.6748651049565524,,,,1,e2e
ruler4k/ruler_4096_niah_multikey_2_p0191,T_s70,42,f412410977db6e493a67db293bc7d42ac0dd4318b396cfb4c964979dd3893c60,6,"[100, 45518, 107, 101, 818, 2803, 15236, 1548, 573, 2611, 236772, 201902, 984, 563, 236743, 236778, 236800, 236819, 236810, 236770, 236819, 236770, 236761, 1]",0.7532158349640667,,,,1,e2e
ruler4k/ruler_4096_niah_multikey_2_p0186,T_s70,42,9a6750843eef9b6a259296690d489f907f8cadc16f29aedbb8d0492512c00168,5,"[100, 45518, 107, 101, 818, 2803, 15236, 1548, 573, 4532, 236772, 7569, 9340, 563, 236743, 236810, 236771, 236810, 236771, 236800, 236771, 236812, 236761, 1]",0.6685445259790868,,,,1,e2e
ruler4k/ruler_4096_niah_multikey_2_p0188,T_s70,42,79511fa19beeb3d6933bfe7327175585524e911f7a0f81655720b2aca3a0ba0c,5,"[100, 45518, 107, 101, 818, 2803, 15236, 1548, 573, 166634, 236772, 120361, 10943, 563, 236743, 236812, 236828, 236832, 236770, 236770, 236828, 236810, 236761, 1]",0.678460048045963,,,,1,e2e
ruler4k/ruler_4096_niah_multikey_2_p0195,T_s70,42,f723391fa64b17bbbd3fe15c5144633074bdb872e8e5510aa6f7047e55cb924d,6,"[100, 45518, 107, 101, 818, 15236, 1548, 573, 513, 17512, 236772, 8697, 563, 236743, 236800, 236810, 236828, 236828, 236770, 236832, 236770, 236761, 1]",0.7540453299880028,,,,1,e2e
ruler4k/ruler_4096_niah_multikey_3_p0221,T_s70,42,f8dd0f93eb33e91a61cf7fab499ffd7585047ae2afcf9f0d1a3160fd4341ed35,5,"[100, 45518, 107, 101, 818, 2803, 15236, 53817, 573, 236743, 236832, 236763, 236810, 236753, 236778, 736, 236770, 236772, 236819, 236800, 236828, 236800, 236772, 236812, 236744, 236771, 236744, 236772, 236819, 236825, 236828, 236755, 236772, 236800, 236828, 236770, 236770, 236744, 236800, 236753, 236828, 236812, 236744, 236770, 236810, 563, 505, 236770, 236778, 236825, 236832, 161989, 236772, 236825, 236771, 236825, 236755, 236772, 236812, 236744, 236800, 236778, 236772, 2448, 236828, 236828, 236772, 236778, 236800, 236810, 236800, 196731, 236832, 236812, 736, 236755, 236761, 106]",0.6720843180082738,,,,1,e2e
ruler4k/ruler_4096_niah_multikey_3_p0221,T_s70,42,f8dd0f93eb33e91a61cf7fab499ffd7585047ae2afcf9f0d1a3160fd4341ed35,5,"[100, 45518, 107, 101, 818, 2803, 15236, 53817, 573, 236743, 236832, 236763, 236810, 236753, 236778, 736, 236770, 236772, 236819, 236800, 236828, 236800, 236772, 236812, 236744, 236771, 236744, 236772, 236819, 236825, 236828, 236755, 236772, 236800, 236828, 236770, 236770, 236744, 236800, 236753, 236828, 236812, 236744, 236770, 236810, 563, 505, 236770, 236778, 236825, 236832, 161989, 236772, 236825, 236771, 236825, 236755, 236772, 236812, 236744, 236800, 236778, 236772, 2448, 236828, 236828, 236772, 236778, 236800, 236810, 236800, 196731, 236832, 236812, 736, 236755, 236761, 106]",0.6716106901876628,0.34689405822753905,0.25367181396484373,0.008928191984072327,1,profile
ruler4k/ruler_4096_niah_multikey_3_p0247,T_s70,42,ae30df60444546e8777ee802f719cfae5dfe7ceae7b8f13f46e9b409ea28a312,6,"[100, 45518, 107, 101, 818, 2803, 15236, 53817, 573, 43647, 236770, 3864, 236832, 236800, 236755, 236772, 524, 236832, 236755, 236772, 236812, 236810, 236771, 236771, 236772, 236763, 236800, 236746, 236770, 236772, 236770, 11038, 236828, 236832, 236760, 10882, 236828, 236744, 236771, 236753, 563, 236743, 236819, 236753, 236812, 236800, 236744, 236810, 236755, 236770, 236772, 236828, 236832, 236746, 236828, 236772, 236812, 236832, 236832, 236810, 236772, 236819, 17027, 236770, 236772, 236800, 236819, 236778, 236778, 236810, 236778, 236819, 236832, 893, 236810, 236760, 236761, 1]",0.7318829679861665,,,,1,e2e
ruler4k/ruler_4096_niah_multikey_3_p0222,T_s70,42,eafa5bd73b366cbcac052d45d993a4d8f72a6c7cc5293a69af6f1fc6b7e44b91,5,"[100, 45518, 107, 101, 818, 2803, 15236, 53817, 573, 236743, 236812, 236760, 236812, 236819, 236812, 236771, 236828, 236778, 236772, 236800, 18708, 236819, 236772, 236812, 5742, 236771, 236772, 236746, 236825, 236825, 236760, 236772, 236760, 236832, 236755, 236812, 236819, 41222, 236832, 236770, 236753, 236832, 563, 496, 236778, 1650, 30015, 236771, 236760, 236772, 236819, 236744, 236770, 236778, 236772, 236812, 236770, 236778, 236760, 236772, 236828, 236825, 236828, 236800, 236772, 1650, 236825, 236800, 236744, 236819, 1641, 236819, 236832, 236800, 236763, 236761, 106]",0.671063041081652,,,,1,e2e
ruler4k/ruler_4096_niah_multikey_3_p0203,T_s70,42,42be70ae1b5d7d8f2d25f41c1ea6c5bef44467fb3821001bd8239e7cbf7d5825,7,"[100, 45518, 107, 101, 818, 2803, 15236, 53817, 573, 236743, 236812, 236746, 236810, 1926, 236832, 236810, 236810, 236772, 236771, 9236, 236778, 236772, 236812, 236763, 236819, 236825, 236772, 236819, 236810, 236778, 236744, 236772, 236763, 236771, 236828, 236832, 236832, 236832, 524, 236770, 236832, 236810, 236778, 563, 236743, 236778, 236832, 236832, 236753, 236810, 236753, 588, 236772, 9236, 236832, 236828, 236772, 236812, 236828, 236828, 236800, 236772, 2448, 236800, 236832, 236772, 236755, 236810, 236771, 236800, 236778, 1499, 236812, 236770, 236819, 236812, 236761, 1]",0.8234219548758119,,,,1,e2e
ruler4k/ruler_4096_niah_multikey_3_p0249,T_s70,42,4fffd45bb8c613b3c496fa0e52293424834107c78eb86377039d4bc2eafbc7c9,7,"[100, 45518, 107, 101, 818, 2803, 15236, 53817, 573, 496, 236771, 236755, 236832, 236832, 236746, 236778, 236760, 236772, 1650, 236763, 236828, 236772, 236812, 236760, 236819, 236770, 236772, 236828, 236744, 236812, 236760, 236772, 236771, 236828, 236778, 236828, 236819, 236832, 236755, 236770, 236770, 236771, 236763, 236812, 563, 236743, 236778, 236778, 236810, 236763, 236819, 236753, 236832, 236744, 236772, 236763, 236832, 236828, 236763, 236772, 236812, 236744, 236825, 236760, 236772, 236763, 236800, 236760, 236770, 236772, 236825, 236763, 236812, 236828, 30015, 236812, 236770, 236755, 236800, 236760, 236819, 236761, 106]",0.8135567170102149,,,,1,e2e
ruler4k/ruler_4096_niah_multikey_3_p0201,T_s70,42,16107492e0e1f5f3e241995fd2634504edd00904c0e19d725ab3ae560a6060fb,6,"[100, 45518, 107, 101, 818, 2803, 15236, 53817, 573, 20282, 236770, 236810, 236812, 767, 236778, 236772, 236819, 236819, 236755, 236771, 236772, 236812, 236800, 552, 236772, 596, 236819, 236744, 236772, 236828, 236828, 236810, 236770, 236744, 236778, 236778, 236771, 184968, 236825, 563, 236743, 236828, 236832, 552, 236812, 236755, 236832, 236760, 236772, 156665, 236828, 236772, 236812, 236778, 236828, 236755, 236772, 236763, 236770, 236828, 236778, 236772, 236819, 236771, 236832, 236744, 236812, 236819, 236800, 236828, 236770, 236778, 236825, 236819, 236761, 106]",0.7477340057957917,,,,1,e2e
ruler4k/ruler_4096_niah_multikey_3_p0242,T_s70,42,f4329a354710003262cadef688f726df03362adeb32aba2eb7809f02e2dabbc4,7,"[100, 45518, 107, 101, 818, 2803, 15236, 53817, 573, 41698, 7393, 236771, 236778, 236770, 236825, 236772, 236763, 236810, 236800, 236810, 236772, 236812, 236778, 236760, 236770, 236772, 236746, 236832, 236771, 236832, 236772, 236810, 23976, 236810, 236812, 236778, 236819, 236770, 236828, 236812, 236812, 563, 513, 236832, 236800, 236753, 236778, 236753, 236770, 236771, 236772, 2448, 17027, 236772, 236812, 236825, 236825, 236810, 236772, 236746, 236825, 236825, 236755, 236772, 236800, 149009, 236810, 236753, 10676, 236753, 236770, 236744, 236770, 236761, 1]",0.8246486289426684,,,,1,e2e
